var_x,delta var_x,var_y,delta var_y,var_z,delta var_z,class
0.001830637,0,0.001654534,0,0.001628843,-0.000172423,none
0.001819631,-1.10058E-05,0.001702226,4.76915E-05,0.001628843,0,none
0.001628864,-0.000190768,0.001595837,-0.000106389,0.001628843,0,none
0.0015078,-0.000121064,0.001361046,-0.000234791,0.001628843,0,none
0.0015078,0,0.001261994,-9.9052E-05,0.00150778,-0.000121063,none
0.001302357,-0.000205442,0.001261994,0,0.00150778,0,none
0.001379398,7.70408E-05,0.001306017,4.40233E-05,0.001408729,-9.90513E-05,none
0.001188631,-0.000190768,0.001214303,-9.17148E-05,0.001408729,0,none
0.00108591,-0.000102721,0.001159274,-5.50287E-05,0.001159267,-0.000249462,none
0.000895142,-0.000190768,0.001115251,-4.40234E-05,0.001159267,0,none
0.000774078,-0.000121064,0.001115251,0,0.001173941,1.46743E-05,none
0.000748397,-2.56803E-05,0.001008861,-0.000106389,0.001096901,-7.70399E-05,none
0.000748397,0,0.000895135,-0.000113726,0.001067553,-2.93485E-05,none
0.000748397,0,0.000774071,-0.000121064,0.001067553,0,none
0.000748397,0,0.000774071,0,0.001067553,0,none
0.000627333,-0.000121064,0.000862118,8.80465E-05,0.001067553,0,none
0.000627333,0,0.000627327,-0.00023479,0.001159267,9.17141E-05,none
0.001540818,0.000913484,0.000627327,0,0.001159267,0,none
0.001537149,-3.66866E-06,0.000865786,0.000238459,0.001243644,8.4377E-05,none
0.001394074,-0.000143076,0.000803421,-6.23658E-05,0.000950158,-0.000293485,none
0.001390405,-3.66857E-06,0.000733718,-6.97029E-05,0.000865781,-8.4377E-05,none
0.001390405,0,0.000656678,-7.704E-05,0.000865781,0,none
0.0015078,0.000117396,0.000656678,0,0.000880456,1.46743E-05,none
0.0015078,0,0.000733718,7.704E-05,0.001096901,0.000216445,none
0.0015078,0,0.000733718,0,0.001173941,7.70399E-05,none
0.0015078,0,0.000803421,6.97029E-05,0.001159267,-1.46743E-05,none
0.0015078,0,0.000719043,-8.43777E-05,0.001159267,0,none
0.001672888,0.000165087,0.000719043,0,0.001830614,0.000671348,none
0.002069097,0.00039621,0.000803421,8.43777E-05,0.001830614,0,none
0.00203608,-3.30175E-05,0.000803421,0,0.001830614,0,none
0.00203608,0,0.000733718,-6.97029E-05,0.001830614,0,none
0.001995725,-4.03548E-05,0.000733718,0,0.001830614,0,none
0.002333237,0.000337512,0.000733718,0,0.001760911,-6.97027E-05,none
0.002916545,0.000583308,0.000733718,0,0.001683872,-7.70399E-05,none
0.00287619,-4.03548E-05,0.000803421,6.97033E-05,0.001746237,6.23656E-05,none
0.002828498,-4.7692E-05,0.000733718,-6.97033E-05,0.001889311,0.000143074,none
0.002828498,0,0.000733718,0,0.001889311,0,none
0.002069095,-0.000759403,0.000656678,-7.704E-05,0.001848957,-4.03542E-05,none
0.002142467,7.33721E-05,0.00044023,-0.000216448,0.001775586,-7.33713E-05,none
0.002142467,0,0.00044023,0,0.001889311,0.000113726,none
0.002142467,0,0.000509934,6.97034E-05,0.0019957,0.000106388,none
0.002142467,0,0.000509934,0,0.001948008,-4.76914E-05,none
0.002142467,0,0.000774073,0.000264139,0.00189298,-5.50285E-05,none
0.002142467,0,0.000675021,-9.90515E-05,0.001614169,-0.000278811,none
0.002362584,0.000220117,0.000675021,0,0.001614169,0,none
0.002362584,0,0.000774074,9.90531E-05,0.001830622,0.000216453,none
0.002417613,5.50292E-05,0.000895137,0.000121063,0.002039731,0.000209109,none
0.002417613,0,0.000895137,0,0.001390394,-0.000649337,none
0.002362583,-5.50299E-05,0.00086212,-3.30174E-05,0.001390394,0,none
0.002329566,-3.30175E-05,0.000774074,-8.80456E-05,0.001467434,7.70401E-05,none
0.002435955,0.00010639,0.000792417,1.8343E-05,0.00145276,-1.46739E-05,none
0.002435955,0,0.000792417,0,0.00145276,0,none
0.00247998,4.40243E-05,0.000920818,0.0001284,0.001702223,0.000249463,none
0.00227087,-0.00020911,0.000920818,0,0.001702223,0,none
0.002186492,-8.43782E-05,0.001008863,8.80457E-05,0.001702223,0,none
0.002094776,-9.17154E-05,0.001041881,3.30173E-05,0.00145276,-0.000249463,none
0.002186492,9.17154E-05,0.001041881,0,0.001408738,-4.40224E-05,none
0.002656074,0.000469582,0.00140874,0.00036686,0.001408738,0,none
0.00227087,-0.000385204,0.001452763,4.40227E-05,0.001683887,0.00027515,none
0.00227087,0,0.001452763,0,0.002182814,0.000498926,none
0.002127794,-0.000143076,0.001390397,-6.23661E-05,0.002069089,-0.000113725,none
0.002553353,0.000425559,0.001390397,0,0.002069089,0,none
0.002127794,-0.000425559,0.001159275,-0.000231122,0.002094769,2.56803E-05,none
0.002553353,0.000425559,0.001159275,0,0.002113112,1.83432E-05,none
0.002553353,0,0.001408739,0.000249465,0.001981045,-0.000132068,none
0.002553353,0,0.00104188,-0.00036686,0.001526133,-0.000454911,none
0.002553353,0,0.001008862,-3.30171E-05,0.001537138,1.10051E-05,none
0.002711102,0.000157749,0.00152614,0.000517278,0.002916535,0.001379396,none
0.004736172,0.00202507,0.003683288,0.002157148,0.008232337,0.005315803,none
0.005649656,0.000913484,0.003503527,-0.000179762,0.008423103,0.000190765,none
0.006075215,0.000425559,0.005121389,0.001617862,0.009226531,0.000803429,none
0.006379709,0.000304494,0.005029674,-9.1715E-05,0.009725466,0.000498935,none
0.006379709,0,0.005590972,0.000561298,0.009725466,0,none
0.006379709,0,0.005646003,5.50312E-05,0.009813512,8.80458E-05,none
0.006497104,0.000117395,0.006075231,0.000429228,0.009813512,0,none
0.00658515,8.80462E-05,0.005664348,-0.000410883,0.010110666,0.000297154,none
0.006350359,-0.000234791,0.005723046,5.8698E-05,0.010418826,0.00030816,none
0.00603119,-0.00031917,0.00579275,6.97046E-05,0.010404152,-1.46741E-05,none
0.006398051,0.000366861,0.005763401,-2.93493E-05,0.009872198,-0.000531954,none
0.006350359,-4.76918E-05,0.005616656,-0.000146745,0.010184035,0.000311838,none
0.006350359,0,0.00520944,-0.000407216,0.010477529,0.000293493,none
0.006838283,0.000487924,0.004857252,-0.000352188,0.010400487,-7.70413E-05,none
0.006764911,-7.33722E-05,0.004677489,-0.000179763,0.010580248,0.00017976,none
0.006086219,-0.000678692,0.004178557,-0.000498932,0.01089942,0.000319172,none
0.006086219,0,0.004178557,0,0.01084439,-5.50292E-05,none
0.005910126,-0.000176093,0.003562229,-0.000616328,0.010844395,4.59687E-09,none
0.006075213,0.000165087,0.002916553,-0.000645675,0.0102134,-0.000630995,none
0.006086219,1.10059E-05,0.002949571,3.30176E-05,0.007260174,-0.002953226,none
0.004563748,-0.001522471,0.002388272,-0.000561299,0.004050147,-0.003210027,none
0.003151333,-0.001412414,0.001628869,-0.000759404,0.00326874,-0.000781407,none
0.003004589,-0.000146745,0.00106757,-0.000561299,0.003169684,-9.90559E-05,none
0.002476309,-0.00052828,0.000748398,-0.000319172,0.001819633,-0.001350051,none
0.002553349,7.704E-05,0.00106757,0.000319172,0.001948034,0.000128401,none
0.002553349,0,0.00106757,0,0.001966376,1.83421E-05,none
0.002714767,0.000161419,0.00109692,2.93502E-05,0.001830638,-0.000135738,none
0.002857844,0.000143076,0.00109692,0,0.001819633,-1.10049E-05,none
0.002857844,0,0.001096921,1.09176E-09,0.002182823,0.00036319,none
0.00268175,-0.000176093,0.001096921,0,0.002182823,0,none
0.002564355,-0.000117396,0.001096921,0,0.002241522,5.86986E-05,none
0.002553349,-1.10059E-05,0.001012543,-8.43779E-05,0.001977379,-0.000264143,none
0.002729442,0.000176093,0.001320708,0.000308164,0.001948025,-2.93545E-05,none
0.002124122,-0.00060532,0.001306034,-1.46734E-05,0.002564355,0.00061633,none
0.002259861,0.000135739,0.001306034,0,0.002347909,-0.000216446,none
0.002535006,0.000275145,0.001214319,-9.17151E-05,0.002124119,-0.00022379,none
0.002876186,0.00034118,0.001159289,-5.503E-05,0.002124119,0,none
0.004108837,0.001232651,0.001159289,0,0.001801278,-0.000322841,none
0.003855704,-0.000253133,0.001096922,-6.23674E-05,0.001746249,-5.50287E-05,none
0.004295936,0.000440232,0.001096922,0,0.001977376,0.000231127,none
0.004328954,3.30174E-05,0.001159289,6.23674E-05,0.001977376,0,none
0.005150721,0.000821767,0.001243667,8.43778E-05,0.001977376,0,none
0.004970959,-0.000179761,0.001243667,0,0.002186491,0.000209114,none
0.005616634,0.000645674,0.001243667,0,0.002769802,0.000583311,none
0.005059006,-0.000557628,0.000950176,-0.000293492,0.002681754,-8.80471E-05,none
0.005763379,0.000704373,0.001555497,0.000605322,0.003595238,0.000913484,none
0.005048001,-0.000715378,0.001449106,-0.000106391,0.003595238,0,none
0.005811073,0.000763071,0.001966381,0.000517275,0.00372731,0.000132072,none
0.005855097,4.40242E-05,0.001834309,-0.000132072,0.003243057,-0.000484253,none
0.00605687,0.000201773,0.001966379,0.000132071,0.003210039,-3.30182E-05,none
0.00603119,-2.56795E-05,0.002329573,0.000363193,0.003298088,8.80488E-05,none
0.00579273,-0.00023846,0.002388271,5.86986E-05,0.003298089,9.57687E-10,none
0.005723027,-6.97036E-05,0.002626731,0.00023846,0.002623069,-0.000675019,none
0.004765521,-0.000957505,0.002417618,-0.000209113,0.00243597,-0.000187099,none
0.004314284,-0.000451238,0.002094778,-0.00032284,0.00206911,-0.00036686,none
0.004490377,0.000176093,0.002036081,-5.8697E-05,0.002182838,0.000113727,none
0.004295941,-0.000194436,0.001922354,-0.000113726,0.002094791,-8.80465E-05,none
0.004295941,0,0.001948035,2.56803E-05,0.001966389,-0.000128402,none
0.003738314,-0.000557627,0.001819634,-0.000128401,0.001830651,-0.000135739,none
0.003738314,9.57681E-11,0.00183064,1.10058E-05,0.001830651,0,none
0.004108842,0.000370528,0.001540816,-0.000289824,0.001830651,0,none
0.004736174,0.000627332,0.001672886,0.00013207,0.001687575,-0.000143076,none
0.003536538,-0.001199636,0.001482119,-0.000190767,0.001830651,0.000143076,none
0.003562218,2.56803E-05,0.001482119,0,0.001687575,-0.000143076,none
0.003151334,-0.000410884,0.001302358,-0.000179761,0.001683906,-3.66876E-06,none
0.00326873,0.000117396,0.001214311,-8.80465E-05,0.001243675,-0.000440231,none
0.003140328,-0.000128401,0.00100887,-0.000205441,0.001100598,-0.000143076,none
0.003243049,0.000102721,0.000920824,-8.80465E-05,0.001100598,0,none
0.003562218,0.000319169,0.000920824,0,0.000950185,-0.000150413,none
0.003591567,2.93488E-05,0.000939167,1.83432E-05,0.000950185,0,none
0.003298078,-0.000293489,0.000803428,-0.000135739,0.000807109,-0.000143076,none
0.003268729,-2.9349E-05,0.000803428,0,0.000807109,0,none
0.003268729,0,0.000656684,-0.000146745,0.000950185,0.000143076,none
0.002535008,-0.000733722,0.000645678,-1.10059E-05,0.000950185,0,none
0.002553351,1.83431E-05,0.000656684,1.10059E-05,0.000950185,0,none
0.002124123,-0.000429227,0.000645678,-1.10059E-05,0.000792435,-0.00015775,none
0.002270868,0.000146745,0.000645678,0,0.000792435,0,none
0.002274537,3.6687E-06,0.001008872,0.000363195,0.001247341,0.000454906,none
0.002274537,0,0.00104189,3.30177E-05,0.001243672,-3.66895E-06,none
0.002241519,-3.30178E-05,0.001008872,-3.30177E-05,0.001247341,3.66895E-06,none
0.001830636,-0.000410883,0.000895147,-0.000113726,0.001096928,-0.000150413,none
0.000895141,-0.000935495,0.000675029,-0.000220117,0.00153716,0.000440232,none
0.000895141,0,0.000719051,4.40221E-05,0.001482131,-5.50287E-05,none
0.002564355,0.001669214,0.001027217,0.000308165,0.001482131,0,none
0.002535006,-2.93488E-05,0.00109692,6.97029E-05,0.001555503,7.33721E-05,none
0.002857844,0.000322838,0.00109692,0,0.001599526,4.40228E-05,none
0.003022931,0.000165087,0.00106757,-2.93501E-05,0.001907689,0.000308163,none
0.004618774,0.001595843,0.001628871,0.000561301,0.002435964,0.000528275,none
0.004618774,0,0.00165455,2.56798E-05,0.00265608,0.000220117,none
0.005048001,0.000429228,0.001672893,1.83427E-05,0.002846848,0.000190768,none
0.004882914,-0.000165087,0.001537154,-0.000135739,0.002711107,-0.000135741,none
0.004882914,0,0.001390408,-0.000146745,0.002700099,-1.10084E-05,none
0.00497096,8.80461E-05,0.001379402,-1.1006E-05,0.002182823,-0.000517275,none
0.00497096,0,0.001379402,0,0.002182823,0,none
0.005029658,5.86973E-05,0.001188634,-0.000190769,0.002182823,0,none
0.004974629,-5.5029E-05,0.001155616,-3.30175E-05,0.002362589,0.000179765,none
0.004402325,-0.000572303,0.001155616,0,0.002182823,-0.000179765,none
0.016200574,0.011798249,0.001981052,0.000825436,0.037929762,0.035746939,none
0.025533517,0.009332943,0.018383406,0.016402354,0.072946665,0.035016902,none
0.056272789,0.030739272,0.031095141,0.012711735,0.073020037,7.33727E-05,none
0.058327209,0.00205442,0.036139485,0.005044344,0.072972347,-4.76907E-05,none
0.060234887,0.001907678,0.039221118,0.003081633,0.075558711,0.002586365,none
0.063907165,0.003672277,0.045472431,0.006251313,0.077979989,0.002421278,none
0.065902889,0.001995724,0.051081741,0.00560931,0.077961637,-1.83515E-05,tap
0.069978715,0.004075826,0.056566312,0.005484572,0.088501562,0.010539925,tap
0.102002004,0.032023289,0.080397602,0.02383129,0.456081621,0.367580059,tap
0.101194909,-0.000807095,0.124626339,0.044228737,1.428864767,0.972783145,tap
0.151366795,0.050171886,0.130470429,0.00584409,1.435493922,0.006629156,tap
0.15567741,0.004310614,0.133460346,0.002989916,1.440072333,0.004578411,tap
0.196769501,0.041092092,0.141021342,0.007560996,1.447941466,0.007869133,tap
0.206509659,0.009740158,0.140797557,-0.000223784,1.449467597,0.001526131,tap
0.215655502,0.009145843,0.140962645,0.000165088,1.449904158,0.000436561,tap
0.233969197,0.018313695,0.141593647,0.000631002,1.453635127,0.003730969,tap
0.246471819,0.012502621,0.141296491,-0.000297156,1.456947881,0.003312754,tap
0.247924587,0.001452769,0.141182762,-0.000113728,1.457333084,0.000385203,tap
0.247924587,-5.55112E-16,0.141843113,0.000660351,1.469685265,0.012352181,tap
0.247920919,-3.66848E-06,0.141843113,0,1.469556861,-0.000128404,tap
0.237355323,-0.010565596,0.139774016,-0.002069098,1.43754823,-0.032008631,tap
0.232072524,-0.005282798,0.126038747,-0.013735269,1.40447568,-0.03307255,tap
0.207291074,-0.02478145,0.113007851,-0.013030896,1.403888704,-0.000586976,tap
0.200786633,-0.006504441,0.109364919,-0.003642933,1.405440514,0.001551811,tap
0.193027525,-0.007759108,0.103689587,-0.005675332,1.402567989,-0.002872525,tap
0.179215215,-0.01381231,0.092195835,-0.011493752,1.397663066,-0.004904923,tap
0.168154359,-0.011060856,0.079462093,-0.012733742,1.396342376,-0.001320689,tap
0.153949502,-0.014204857,0.063965893,-0.015496201,1.382548394,-0.013793983,tap
0.103308024,-0.050641478,0.053161829,-0.010804064,0.927732471,-0.454815923,tap
0.111654112,0.008346088,0.020236061,-0.032925768,0.055322479,-0.872409992,tap
0.104716777,-0.006937335,0.01636201,-0.003874051,0.047761505,-0.007560974,tap
0.118639145,0.013922369,0.014744149,-0.001617861,0.043964503,-0.003797002,none
0.101176562,-0.017462583,0.00754267,-0.007201479,0.035512075,-0.008452427,none
0.111217543,0.010040981,0.00771876,0.000176091,0.035141549,-0.000370526,none
0.106870241,-0.004347302,0.007612371,-0.000106389,0.035512075,0.000370526,none
0.091847287,-0.015022953,0.006526458,-0.001085913,0.029407518,-0.006104558,none
0.078255089,-0.013592199,0.007175801,0.000649343,0.029407518,0,none
0.076967409,-0.00128768,0.007645383,0.000469582,0.028042797,-0.001364721,none
0.077814857,0.000847448,0.006368701,-0.001276681,0.0090211,-0.019021696,none
0.079696854,0.001881997,0.00546989,-0.000898811,0.008404774,-0.000616327,none
0.081072582,0.001375729,0.005723024,0.000253134,0.008496487,9.17136E-05,none
0.072708154,-0.008364428,0.005723024,0,0.007205138,-0.001291349,none
0.048172498,-0.024535657,0.005910123,0.000187099,0.005499234,-0.001705904,none
0.04424342,-0.003929078,0.005059007,-0.000851116,0.006086215,0.000586981,none
0.032412157,-0.011831263,0.005029659,-2.93481E-05,0.006016513,-6.9702E-05,none
0.022873777,-0.00953838,0.003708958,-0.001320701,0.005323152,-0.000693361,none
0.008423127,-0.014450649,0.003140326,-0.000568632,0.005561609,0.000238458,none
0.00693734,-0.001485787,0.002857843,-0.000282483,0.00497463,-0.000586979,none
0.005616641,-0.001320699,0.003650267,0.000792424,0.004618778,-0.000355851,none
0.00559096,-2.56803E-05,0.004002452,0.000352185,0.004618778,0,none
0.005469896,-0.000121064,0.004002452,0,0.003738306,-0.000880472,none
0.005121379,-0.000348518,0.004618782,0.00061633,0.003815347,7.70406E-05,none
0.005370844,0.000249465,0.004783868,0.000165086,0.003756644,-5.87024E-05,none
0.002553352,-0.002817492,0.005194756,0.000410887,0.003976759,0.000220115,none
0.002828499,0.000275146,0.005352506,0.00015775,0.003874041,-0.000102719,none
0.003210035,0.000381536,0.006221967,0.000869462,0.003389789,-0.000484252,none
0.003316424,0.00010639,0.006056882,-0.000165085,0.002568019,-0.00082177,none
0.003151336,-0.000165088,0.005708366,-0.000348516,0.002700088,0.000132069,none
0.003151337,1.14922E-10,0.005590972,-0.000117394,0.003063277,0.000363189,none
0.002975244,-0.000176093,0.005646,5.50286E-05,0.002788125,-0.000275152,none
0.002993587,1.8343E-05,0.00541488,-0.000231121,0.002534995,-0.00025313,none
0.003797011,0.000803424,0.005763399,0.000348519,0.002656058,0.000121063,none
0.003521865,-0.000275146,0.00491595,-0.000847448,0.002711087,5.50291E-05,none
0.00380068,0.000278815,0.00346318,-0.001452771,0.001188615,-0.001522472,none
0.003096306,-0.000704373,0.002417625,-0.001045555,0.000968501,-0.000220114,none
0.003121987,2.56804E-05,0.001742599,-0.000675026,0.000774067,-0.000194434,none
0.003155004,3.30176E-05,0.001775616,3.30176E-05,0.000774067,0,none
0.0025827,-0.000572305,0.001540823,-0.000234793,0.000803416,2.93485E-05,none
0.003004591,0.000421891,0.001537155,-3.66834E-06,0.000803416,0,none
0.002509328,-0.000495263,0.001361059,-0.000176095,0.000803416,0,none
0.002274537,-0.000234791,0.001188632,-0.000172427,0.000880456,7.70399E-05,none
0.002241518,-3.30181E-05,0.001262005,7.33731E-05,0.000865781,-1.46743E-05,none
0.002142466,-9.90529E-05,0.001096916,-0.000165089,0.001115251,0.000249469,none
0.002201164,5.86984E-05,0.001096917,8.04451E-10,0.001335371,0.00022012,none
0.002124123,-7.70405E-05,0.000774076,-0.00032284,0.001214308,-0.000121063,none
0.002124123,0,0.000865791,9.17147E-05,0.001214308,0,none
0.002124123,0,0.001096917,0.000231126,0.001482114,0.000267806,none
0.002124123,0,0.001096917,0,0.001848971,0.000366857,none
0.002494653,0.000370529,0.001320705,0.000223788,0.002124114,0.000275144,none
0.002773467,0.000278814,0.001390408,6.9703E-05,0.002054412,-6.97024E-05,none
0.002857845,8.43776E-05,0.00130603,-8.43784E-05,0.002124114,6.97024E-05,none
0.003444822,0.000586977,0.00130603,0,0.002054412,-6.97024E-05,none
0.004050142,0.00060532,0.001214314,-9.17157E-05,0.001977373,-7.70395E-05,none
0.004270259,0.000220117,0.00130603,9.17157E-05,0.001977373,0,none
0.004149195,-0.000121064,0.001390408,8.43784E-05,0.002054412,7.70395E-05,none
0.004149195,0,0.001467449,7.70411E-05,0.002241515,0.000187103,none
0.004270259,0.000121064,0.001537153,6.97039E-05,0.002289206,4.76908E-05,none
0.004343631,7.33721E-05,0.001746264,0.000209111,0.002241515,-4.76908E-05,none
0.004178543,-0.000165088,0.001801293,5.50293E-05,0.002241515,0,none
0.004736172,0.000557629,0.001801293,0,0.002142463,-9.90518E-05,none
0.004857237,0.000121065,0.001742596,-5.8697E-05,0.002094772,-4.76908E-05,none
0.004754516,-0.000102721,0.001922358,0.000179762,0.002124122,2.93497E-05,none
0.004622447,-0.000132069,0.002094783,0.000172425,0.00183063,-0.000293492,none
0.00427026,-0.000352187,0.002094783,0,0.001599503,-0.000231127,none
0.004343632,7.33723E-05,0.002094783,0,0.001907669,0.000308167,none
0.004343632,0,0.001966382,-0.0001284,0.001830629,-7.70403E-05,none
0.004237242,-0.00010639,0.001540821,-0.000425562,0.001830629,0,none
0.004237242,0,0.001540821,0,0.001830629,0,none
0.003976771,-0.000260471,0.001540821,0,0.001599509,-0.00023112,none
0.00387405,-0.000102721,0.001540821,0,0.001599509,0,none
0.003708963,-0.000165087,0.001683896,0.000143075,0.001614184,1.4675E-05,none
0.002729446,-0.000979518,0.00167289,-1.10058E-05,0.001683887,6.97031E-05,none
0.00161419,-0.001115256,0.002069103,0.000396213,0.001746253,6.2366E-05,none
0.000968514,-0.000645676,0.002142474,7.33713E-05,0.001746253,0,none
0.000862124,-0.00010639,0.002186496,4.40225E-05,0.001702231,-4.4022E-05,none
0.000968514,0.00010639,0.002417621,0.000231125,0.001361047,-0.000341184,none
0.001306025,0.000337511,0.002388271,-2.93498E-05,0.001243653,-0.000117394,none
0.001614187,0.000308162,0.002069101,-0.00031917,0.001243653,0,none
0.001893001,0.000278814,0.001948037,-0.000121065,0.00137939,0.000135737,none
0.001775605,-0.000117396,0.002069101,0.000121065,0.00137939,0,none
0.001830633,5.50285E-05,0.002069101,0,0.001390396,1.10059E-05,none
0.001834302,3.6688E-06,0.001801293,-0.000267809,0.00137939,-1.10059E-05,none
0.001834302,0,0.001390408,-0.000410885,0.00137939,0,none
0.001683889,-0.000150413,0.001243663,-0.000146745,0.001243653,-0.000135737,none
0.001683889,0,0.00136106,0.000117397,0.00079241,-0.000451243,none
0.001683889,0,0.001449108,8.80483E-05,0.00089513,0.00010272,none
0.001672883,-1.10056E-05,0.001408754,-4.03547E-05,0.00089513,0,none
0.001482115,-0.000190768,0.001408754,0,0.000774067,-0.000121063,none
0.001261999,-0.000220117,0.001302362,-0.000106391,0.00079241,1.83428E-05,none
0.001261999,0,0.00133538,3.30174E-05,0.00079241,0,none
0.001261999,0,0.00133538,0,0.000803416,1.10057E-05,none
0.001261999,0,0.001302362,-3.30174E-05,0.000803416,0,none
0.001214307,-4.76917E-05,0.001188634,-0.000113729,0.000939153,0.000135737,none
0.001012533,-0.000201774,0.001302362,0.000113729,0.001302341,0.000363188,none
0.001214307,0.000201774,0.001408754,0.000106391,0.001302341,0,none
0.001449098,0.000234791,0.001408754,0,0.001335358,3.30171E-05,none
0.001361052,-8.80463E-05,0.001408754,0,0.001361038,2.568E-05,none
0.001243657,-0.000117395,0.001449108,4.03547E-05,0.001335358,-2.568E-05,none
0.001096913,-0.000146744,0.001408754,-4.03547E-05,0.001115244,-0.000220114,none
0.001041885,-5.50282E-05,0.001159287,-0.000249466,0.001115244,0,none
0.000920822,-0.000121063,0.000950176,-0.000209112,0.001155598,4.03542E-05,none
0.000865793,-5.50292E-05,0.000733727,-0.000216449,0.001214295,5.8697E-05,none
0.000865793,0,0.000656686,-7.70405E-05,0.001159267,-5.50285E-05,none
0.000950171,8.43782E-05,0.000656686,0,0.001159267,0,none
0.000865793,-8.43782E-05,0.000656685,-1.47483E-09,0.001214295,5.50285E-05,none
0.000865793,0,0.000627334,-2.93505E-05,0.001115244,-9.90513E-05,none
0.000803426,-6.23664E-05,0.000627334,0,0.001008856,-0.000106388,none
0.000733723,-6.97036E-05,0.000627334,0,0.001041873,3.30171E-05,none
0.000656682,-7.70408E-05,0.000675026,4.76918E-05,0.001041873,0,none
0.000572304,-8.4378E-05,0.000627334,-4.76918E-05,0.001115244,7.33713E-05,none
0.00071538,0.000143076,0.000627334,0,0.001115244,0,none
0.000792421,7.7041E-05,0.000627334,0,0.001155598,4.03542E-05,none
0.000803427,1.1006E-05,0.000627334,0,0.001067553,-8.80456E-05,none
0.000920822,0.000117396,0.00052828,-9.90541E-05,0.000660342,-0.000407211,none
0.001041886,0.000121064,0.000421888,-0.000106391,0.000656673,-3.66857E-06,none
0.001155613,0.000113727,0.00030816,-0.000113729,0.000656673,0,none
0.001214311,5.86978E-05,0.00030816,0,0.000656673,0,none
0.001159282,-5.50292E-05,0.000275142,-3.30171E-05,0.000656673,0,none
0.001159282,0,0.00030816,3.30171E-05,0.000807084,0.000150411,none
0.001214311,5.50292E-05,0.00030816,0,0.000803416,-3.66857E-06,none
0.001214311,0,0.00030816,0,0.000803416,0,none
0.001408747,0.000194436,0.00030816,0,0.00079241,-1.10057E-05,none
0.001922351,0.000513604,0.000498927,0.000190768,0.000774067,-1.83428E-05,none
0.002417612,0.000495261,0.000509933,1.10056E-05,0.00079241,1.83428E-05,none
0.002568025,0.000150413,0.000509933,0,0.00079241,0,none
0.002564357,-3.66864E-06,0.000509933,0,0.00079241,0,none
0.002681752,0.000117395,0.000509933,0,0.00079241,0,none
0.002681752,0,0.000509933,0,0.000803416,1.10057E-05,none
0.003151333,0.000469581,0.000509933,0,0.000803416,0,none
0.004020794,0.000869461,0.000513601,3.66849E-06,0.000748387,-5.50285E-05,none
0.004589429,0.000568635,0.000645672,0.00013207,0.000774067,2.568E-05,none
0.004618778,2.93481E-05,0.000627329,-1.8343E-05,0.00079241,1.83428E-05,none
0.004387655,-0.000231122,0.000792419,0.00016509,0.00092081,0.0001284,none
0.004387655,0,0.000950171,0.000157752,0.00092081,0,none
0.004149196,-0.000238459,0.001100586,0.000150415,0.001096901,0.000176091,none
0.003797009,-0.000352186,0.001096918,-3.66832E-06,0.001526123,0.000429222,none
0.003415474,-0.000381535,0.001085913,-1.10054E-05,0.001628843,0.00010272,none
0.003287073,-0.000128402,0.001085913,0,0.001654523,2.568E-05,none
0.003287073,0,0.001096918,1.10054E-05,0.00168754,3.30171E-05,none
0.003298079,1.1006E-05,0.001085913,-1.10054E-05,0.001683872,-3.66857E-06,none
0.003155003,-0.000143076,0.001085913,0,0.00168754,3.66857E-06,none
0.003287073,0.00013207,0.001096918,1.10054E-05,0.001526123,-0.000161417,none
0.003210033,-7.704E-05,0.000950173,-0.000146745,0.00150778,-1.83428E-05,none
0.003066958,-0.000143075,0.000939167,-1.1006E-05,0.001628843,0.000121063,none
0.003004591,-6.23664E-05,0.000939167,0,0.001702214,7.33713E-05,none
0.002920213,-8.43782E-05,0.000939167,0,0.001702214,0,none
0.002582701,-0.000337512,0.000939167,0,0.001922328,0.000220114,none
0.002582701,0,0.000939167,0,0.002417595,0.000495266,none
0.002388266,-0.000194435,0.000939167,0,0.002417595,0,none
0.002039746,-0.000348519,0.000939167,0,0.002362567,-5.50279E-05,none
0.001467443,-0.000572304,0.000774078,-0.000165088,0.002476292,0.000113726,none
0.00115928,-0.000308162,0.000748398,-2.56804E-05,0.002509309,3.30169E-05,none
0.001361054,0.000201773,0.000748398,0,0.002509309,0,none
0.00115928,-0.000201773,0.000627332,-0.000121066,0.002582681,7.33717E-05,none
0.001096914,-6.23665E-05,0.000509935,-0.000117397,0.002828475,0.000245794,none
0.00115928,6.23665E-05,0.000509935,0,0.002476292,-0.000352183,none
0.00121431,5.50293E-05,0.000509935,0,0.002553332,7.70393E-05,none
0.001262002,4.7692E-05,0.00065668,0.000146745,0.003008243,0.000454911,none
0.001262002,0,0.000774076,0.000117396,0.002857832,-0.000150411,none
0.001262002,0,0.000774076,0,0.002975227,0.000117395,none
0.001361054,9.90525E-05,0.000792419,1.83428E-05,0.003151317,0.00017609,none
0.001390403,2.93488E-05,0.000792419,0,0.003298059,0.000146742,none
0.001390403,-9.57681E-11,0.000774076,-1.83428E-05,0.003287053,-1.10061E-05,none
0.001555489,0.000165086,0.000862123,8.80475E-05,0.003096287,-0.000190766,none
0.001595844,4.03548E-05,0.000862123,0,0.002916527,-0.00017976,none
0.001702234,0.00010639,0.000895141,3.30172E-05,0.002876172,-4.03546E-05,none
0.002039746,0.000337512,0.000895141,0,0.002769784,-0.000106388,none
